"","provider_id","hospital_name","city","state","zip_code","hospital_type","hospital_ownership","hospital_overall_rating","patient_experience_national_comparison","address","Latitudes","Longitudes","region"
"2330","330239","WOMAN'S CHRISTIAN ASSOCIATION","JAMESTOWN","NY","14701","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","207 FOOTE AVENUE
JAMESTOWN, NY
",42.091237,-79.23295,"Middle Atlantic"
"2331","330223","MASSENA MEMORIAL HOSPITAL","MASSENA","NY","13662","Acute Care Hospitals","Government - Local",2,"Below the national average","1 HOSPITAL DRIVE
MASSENA, NY
",44.936344,-74.907828,"Middle Atlantic"
"2332","290008","NORTHEASTERN NEVADA REGIONAL HOSPITAL","ELKO","NV","89801","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2001 ERRECART BLVD
ELKO, NV
",40.822508,-115.729026,"Mountain"
"2333","330193","FLUSHING HOSPITAL MEDICAL CENTER","FLUSHING","NY","11355","Acute Care Hospitals","Voluntary non-profit - Private",1,"Below the national average","45TH AVENUE AND PARSONS BOULEVARD
FLUSHING, NY
",40.755636,-73.815645,"Middle Atlantic"
"2334","330221","WYCKOFF HEIGHTS MEDICAL CENTER","BROOKLYN","NY","11237","Acute Care Hospitals","Voluntary non-profit - Private",1,"Below the national average","374 STOCKHOLM STREET
BROOKLYN, NY
",40.704699,-73.917648,"Middle Atlantic"
"2335","330073","UNITED MEMORIAL MEDICAL CENTER","BATAVIA","NY","14020","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","127 NORTH STREET
BATAVIA, NY
",43.003997,-78.177592,"Middle Atlantic"
"2336","320009","LOVELACE MEDICAL CENTER","ALBUQUERQUE","NM","87102","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","601 DR MARTIN LUTHER KING JR AVE NE
ALBUQUERQUE, NM
",35.085622,-106.639765,"Mountain"
"2337","270032","NORTHERN MONTANA HOSPITAL","HAVRE","MT","59501","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","30 13TH ST
HAVRE, MT
",48.539328,-109.684656,"Mountain"
"2338","320011","PRESBYTERIAN ESPANOLA HOSPITAL","ESPANOLA","NM","87532","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","1010 SPRUCE STREET
ESPANOLA, NM
",35.997101,-106.086683,"Mountain"
"2339","331319","MEDINA MEMORIAL HOSPITAL","MEDINA","NY","14103","Critical Access Hospitals","Voluntary non-profit - Private",2,"Below the national average","200 OHIO STREET
MEDINA, NY
",43.223707,-78.397073,"Middle Atlantic"
"2340","300003","MARY HITCHCOCK MEMORIAL HOSPITAL","LEBANON","NH","03756","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1 MEDICAL CENTER DRIVE
LEBANON, NH
",43.675231,-72.27641,"New England"
"2341","330214","NYU HOSPITALS CENTER","NEW YORK","NY","10016","Acute Care Hospitals","Voluntary non-profit - Private",4,"Below the national average","550 FIRST AVENUE
NEW YORK, NY
",40.74226,-73.974661,"Middle Atlantic"
"2342","310111","CENTRASTATE MEDICAL CENTER","FREEHOLD","NJ","07728","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","901 WEST MAIN STREET
FREEHOLD, NJ
",40.23566,-74.312025,"Middle Atlantic"
"2343","360259","BAY PARK COMMUNITY HOSPITAL","OREGON","OH","43616","Acute Care Hospitals","Voluntary non-profit - Other",4,"Above the national average","2801 BAY PARK DRIVE
OREGON, OH
",41.6183,-83.4787,"East North Central"
"2344","310076","SAINT BARNABAS MEDICAL CENTER","LIVINGSTON","NJ","07039","Acute Care Hospitals","Voluntary non-profit - Other",2,"Above the national average","94 OLD SHORT HILLS ROAD
LIVINGSTON, NJ
",40.764045,-74.302334,"Middle Atlantic"
"2345","281329","AVERA ST ANTHONY'S HOSPITAL","O' NEILL","NE","68763","Critical Access Hospitals","Voluntary non-profit - Church",3,"Above the national average","300 NORTH 2ND ST
O' NEILL, NE
",42.460338,-98.651118,"West North Central"
"2346","330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","WEST ISLIP","NY","11795","Acute Care Hospitals","Voluntary non-profit - Church",1,"Below the national average","1000 MONTAUK HIGHWAY
WEST ISLIP, NY
",40.696807,-73.286321,"Middle Atlantic"
"2347","330231","QUEENS HOSPITAL CENTER","JAMAICA","NY","11432","Acute Care Hospitals","Government - Local",1,"Below the national average","82-68 164TH STREET
JAMAICA, NY
",40.71698,-73.803431,"Middle Atlantic"
"2348","320030","ARTESIA GENERAL HOSPITAL","ARTESIA","NM","88210","Acute Care Hospitals","Voluntary non-profit - Other",3,"Not Available","702 N 13TH STREET
ARTESIA, NM
",32.848603,-104.412752,"Mountain"
"2349","290005","NORTH VISTA HOSPITAL","NORTH LAS VEGAS","NV","89030","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","1409 EAST LAKE MEAD BLVD
NORTH LAS VEGAS, NV
",36.195739,-115.122986,"Mountain"
"2350","300023","EXETER HOSPITAL INC","EXETER","NH","03833","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","5 ALUMNI DRIVE
EXETER, NH
",42.983066,-70.934319,"New England"
"2351","360123","ST JOHN MEDICAL CENTER","WESTLAKE","OH","44145","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","29000 CENTER RIDGE ROAD
WESTLAKE, OH
",41.435854,-81.940704,"East North Central"
"2352","340107","VIDANT EDGECOMBE HOSPITAL","TARBORO","NC","27886","Acute Care Hospitals","Government - Local",3,"Above the national average","111 HOSPITAL DR
TARBORO, NC
",35.921885,-77.556994,"South Atlantic"
"2353","370190","SOUTHWESTERN REGIONAL MEDICAL CENTER, INC","TULSA","OK","74133","Acute Care Hospitals","Proprietary",4,"Above the national average","10109 EAST 79TH STREET
TULSA, OK
",36.046339,-95.864211,"West South Central"
"2354","381309","LAKE DISTRICT HOSPITAL","LAKEVIEW","OR","97630","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","700 SOUTH J STREET
LAKEVIEW, OR
",42.181583,-120.351437,"Pacific"
"2355","340064","WILKES REGIONAL MEDICAL CENTER","NORTH WILKESBORO","NC","28659","Acute Care Hospitals","Government - Local",2,"Same as the national average","1370 WEST D ST
NORTH WILKESBORO, NC
",36.158465,-81.157013,"South Atlantic"
"2356","340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","CHARLOTTE","NC","28203","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","1000 BLYTHE BLVD
CHARLOTTE, NC
",35.204983,-80.839845,"South Atlantic"
"2357","371335","HASKELL COUNTY COMMUNITY HOSPITAL","STIGLER","OK","74462","Critical Access Hospitals","Proprietary",3,"Not Available","401 NORTHWEST H STREET
STIGLER, OK
",35.260809,-95.128942,"West South Central"
"2358","351311","CHI LISBON HEALTH","LISBON","ND","58054","Critical Access Hospitals","Voluntary non-profit - Private",4,"Not Available","905 MAIN ST
LISBON, ND
",46.437002,-97.681427,"West North Central"
"2359","340158","NOVANT HEALTH BRUNSWICK MEDICAL CENTER","SUPPLY","NC","28462","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1 MEDICAL CENTER DR PO BOX 139
SUPPLY, NC
",34.009092,-78.289923,"South Atlantic"
"2360","351330","WEST RIVER REGIONAL MEDICAL CENTER-CAH","HETTINGER","ND","58639","Critical Access Hospitals","Voluntary non-profit - Private",4,"Same as the national average","1000 HIGHWAY 12
HETTINGER, ND
",46.001323,-102.628239,"West North Central"
"2361","370180","CHICKASAW NATION MEDICAL CENTER","ADA","OK","74820","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1921 STONECIPHER BLVD
ADA, OK
",34.73699,-96.64721,"West South Central"
"2362","380025","LEGACY MOUNT HOOD MEDICAL CENTER","GRESHAM","OR","97030","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","24800 SE STARK STREET
GRESHAM, OR
",45.519053,-122.408279,"Pacific"
"2363","380004","PROVIDENCE ST VINCENT MEDICAL CENTER","PORTLAND","OR","97225","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","9205 SW BARNES ROAD
PORTLAND, OR
",45.50882,-122.770657,"Pacific"
"2364","360006","RIVERSIDE METHODIST HOSPITAL","COLUMBUS","OH","43214","Acute Care Hospitals","Voluntary non-profit - Private",2,"Above the national average","3535 OLENTANGY RIVER RD
COLUMBUS, OH
",40.031962,-83.031294,"East North Central"
"2365","360078","UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER","RAVENNA","OH","44266","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","6847 N CHESTNUT
RAVENNA, OH
",41.176723,-81.245887,"East North Central"
"2366","370091","SAINT FRANCIS HOSPITAL, INC","TULSA","OK","74136","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","6161 SOUTH YALE
TULSA, OK
",36.073442,-95.922118,"West South Central"
"2367","370028","INTEGRIS BAPTIST MEDICAL CENTER, INC","OKLAHOMA CITY","OK","73112","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","3300 NORTHWEST EXPRESSWAY
OKLAHOMA CITY, OK
",35.52996,-97.57455,"West South Central"
"2368","360151","AFFINITY MEDICAL CENTER","MASSILLON","OH","44646","Acute Care Hospitals","Proprietary",3,"Below the national average","875 EIGHTH STREET NE
MASSILLON, OH
",40.806175,-81.515945,"East North Central"
"2369","360236","MERCY HOSPITAL CLERMONT","BATAVIA","OH","45103","Acute Care Hospitals","Voluntary non-profit - Church",4,"Same as the national average","3000 HOSPITAL DRIVE
BATAVIA, OH
",39.078307,-84.144984,"East North Central"
"2370","370139","PERRY MEMORIAL HOSPITAL AUTHORITY","PERRY","OK","73077","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","501 FOURTEENTH STREET
PERRY, OK
",36.289083,-97.299229,"West South Central"
"2371","340166","CAROLINAS MED CTR-UNIVERSITY","CHARLOTTE","NC","28262","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","8800 NORTH TYRON STREET
CHARLOTTE, NC
",35.307836,-80.747985,"South Atlantic"
"2372","370178","MEMORIAL HOSPITAL","STILWELL","OK","74960","Acute Care Hospitals","Voluntary non-profit - Private",4,"Below the national average","1401 WEST LOCUST
STILWELL, OK
",35.808529,-94.64301,"West South Central"
"2373","370235","ST JOHN BROKEN ARROW, INC","BROKEN ARROW","OK","74012","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","1000 WEST BOISE CIRCLE
BROKEN ARROW, OK
",36.076843,-95.801578,"West South Central"
"2374","370016","INTEGRIS BASS BAPTIST HEALTH CENTER","ENID","OK","73701","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","600 SOUTH MONROE
ENID, OK
",36.389907,-97.886499,"West South Central"
"2375","341327","J ARTHUR DOSHER MEMORIAL HOSPITAL","SOUTHPORT","NC","28461","Critical Access Hospitals","Voluntary non-profit - Other",3,"Above the national average","924 HOWE ST
SOUTHPORT, NC
",33.929038,-78.022194,"South Atlantic"
"2376","361307","UHHS MEMORIAL HOSPITAL OF GENEVA","GENEVA","OH","44041","Critical Access Hospitals","Voluntary non-profit - Private",5,"Above the national average","870 WEST MAIN STREET
GENEVA, OH
",41.800273,-80.962161,"East North Central"
"2377","360086","SPRINGFIELD REGIONAL MEDICAL CENTER","SPRINGFIELD","OH","45504","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","100 MEDICAL CENTER DRIVE
SPRINGFIELD, OH
",39.927624,-83.81574,"East North Central"
"2378","370013","MERCY HOSPITAL OKLAHOMA CITY, INC","OKLAHOMA CITY","OK","73120","Acute Care Hospitals","Voluntary non-profit - Church",3,"Below the national average","4300 WEST MEMORIAL ROAD
OKLAHOMA CITY, OK
",35.609026,-97.599625,"West South Central"
"2379","360211","TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST","STEUBENVILLE","OH","43952","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","380 SUMMIT AVENUE
STEUBENVILLE, OH
",40.356224,-80.625103,"East North Central"
"2380","440197","TRISTAR SOUTHERN HILLS MEDICAL CENTER","NASHVILLE","TN","37211","Acute Care Hospitals","Proprietary",3,"Same as the national average","391 WALLACE RD
NASHVILLE, TN
",36.077872,-86.723814,"East South Central"
"2381","370203","COMMUNITY HOSPITAL, LLC","OKLAHOMA CITY","OK","73159","Acute Care Hospitals","Physician",5,"Above the national average","3100 SOUTHWEST 89TH STREET
OKLAHOMA CITY, OK
",35.377113,-97.570453,"West South Central"
"2382","340020","CENTRAL CAROLINA HOSPITAL","SANFORD","NC","27330","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","1135 CARTHAGE ST
SANFORD, NC
",35.469093,-79.1888,"South Atlantic"
"2383","370094","ALLIANCEHEALTH MIDWEST","MIDWEST CITY","OK","73110","Acute Care Hospitals","Proprietary",2,"Below the national average","2825 PARKLAWN DRIVE
MIDWEST CITY, OK
",35.466527,-97.392925,"West South Central"
"2384","360096","EAST LIVERPOOL CITY HOSPITAL","EAST LIVERPOOL","OH","43920","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","425 WEST 5TH STREET
EAST LIVERPOOL, OH
",40.621409,-80.586218,"East North Central"
"2385","360036","WOOSTER COMMUNITY HOSPITAL","WOOSTER","OH","44691","Acute Care Hospitals","Government - Local",3,"Same as the national average","1761 BEALL AVENUE
WOOSTER, OH
",40.820713,-81.934247,"East North Central"
"2386","360085","OHIO STATE UNIVERSITY HOSPITALS","COLUMBUS","OH","43210","Acute Care Hospitals","Government - State",3,"Same as the national average","410 WEST 10TH AVENUE
COLUMBUS, OH
",39.994884,-83.017686,"East North Central"
"2387","360046","MCCULLOUGH-HYDE MEMORIAL HOSPITAL","OXFORD","OH","45056","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","110 NORTH POPLAR STREET
OXFORD, OH
",39.51218,-84.740815,"East North Central"
"2388","370234","OKLAHOMA HEART HOSPITAL SOUTH, LLC","OKLAHOMA CITY","OK","73135","Acute Care Hospitals","Physician",3,"Above the national average","5200 EAST I-240 SERVICE ROAD
OKLAHOMA CITY, OK
",35.390255,-97.426999,"West South Central"
"2389","340040","VIDANT MEDICAL CENTER","GREENVILLE","NC","27834","Acute Care Hospitals","Voluntary non-profit - Private",2,"Above the national average","2100 STANTONSBURG RD
GREENVILLE, NC
",35.60581,-77.400952,"South Atlantic"
"2390","370093","O U MEDICAL CENTER","OKLAHOMA CITY","OK","73104","Acute Care Hospitals","Proprietary",1,"Below the national average","700 NE 13TH STREET
OKLAHOMA CITY, OK
",35.482317,-97.501002,"West South Central"
"2391","380007","LEGACY EMANUEL MEDICAL CENTER","PORTLAND","OR","97227","Acute Care Hospitals","Voluntary non-profit - Private",2,"Same as the national average","2801 N GANTENBEIN AVENUE
PORTLAND, OR
",45.543936,-122.669445,"Pacific"
"2392","380047","ST CHARLES BEND","BEND","OR","97701","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","2500 NE NEFF ROAD
BEND, OR
",44.065757,-121.266661,"Pacific"
"2393","351335","JAMESTOWN REGIONAL MEDICAL CENTER","JAMESTOWN","ND","58401","Critical Access Hospitals","Voluntary non-profit - Private",3,"Above the national average","2422 20TH ST SW
JAMESTOWN, ND
",46.88794,-98.749381,"West North Central"
"2394","360066","ST RITA'S MEDICAL CENTER","LIMA","OH","45801","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","730 WEST MARKET STREET
LIMA, OH
",40.739998,-84.11745,"East North Central"
"2395","340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","WHITEVILLE","NC","28472","Acute Care Hospitals","Voluntary non-profit - Other",2,"Same as the national average","500 JEFFERSON ST
WHITEVILLE, NC
",34.338657,-78.693644,"South Atlantic"
"2396","340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","MORGANTON","NC","28655","Acute Care Hospitals","Proprietary",3,"Same as the national average","2201 S STERLING ST
MORGANTON, NC
",35.723985,-81.65855,"South Atlantic"
"2397","380051","SALEM HOSPITAL","SALEM","OR","97301","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","890 OAK STREET, SE
SALEM, OR
",44.932887,-123.033146,"Pacific"
"2398","360145","UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER","ELYRIA","OH","44035","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","630 EAST RIVER STREET
ELYRIA, OH
",41.366935,-82.097791,"East North Central"
"2399","380021","TUALITY COMMUNITY HOSPITAL","HILLSBORO","OR","97123","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","335 SE 8TH AVENUE
HILLSBORO, OR
",45.519623,-122.97731,"Pacific"
"2400","380103","KAISER FOUNDATION HOSPITAL - WESTSIDE","HILLSBORO","OR","97124","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","2875 NW STUCKI AVE
HILLSBORO, OR
",45.539713,-122.875667,"Pacific"
"2401","360084","AULTMAN HOSPITAL","CANTON","OH","44710","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","2600 SIXTH STREET SW
CANTON, OH
",40.796852,-81.403575,"East North Central"
"2402","360012","MOUNT CARMEL ST ANN'S","WESTERVILLE","OH","43081","Acute Care Hospitals","Voluntary non-profit - Church",3,"Above the national average","500 SOUTH CLEVELAND AVENUE
WESTERVILLE, OH
",40.114374,-82.948909,"East North Central"
"2403","360125","ASHTABULA COUNTY MEDICAL CENTER","ASHTABULA","OH","44004","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2420 LAKE AVENUE
ASHTABULA, OH
",41.880148,-80.795674,"East North Central"
"2404","360137","UH CLEVELAND MEDICAL CENTER","CLEVELAND","OH","44106","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","11100 EUCLID AVENUE
CLEVELAND, OH
",41.507309,-81.60724,"East North Central"
"2405","360002","UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER","ASHLAND","OH","44805","Acute Care Hospitals","Voluntary non-profit - Other",4,"Above the national average","1025 CENTER ST
ASHLAND, OH
",40.85868,-82.310402,"East North Central"
"2406","370001","HILLCREST MEDICAL CENTER","TULSA","OK","74104","Acute Care Hospitals","Proprietary",2,"Below the national average","1120 SOUTH UTICA AVENUE
TULSA, OK
",36.147164,-95.967141,"West South Central"
"2407","370004","INTEGRIS MIAMI HOSPITAL","MIAMI","OK","74355","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","200 SECOND AVENUE SOUTHWEST
MIAMI, OK
",36.872149,-94.880326,"West South Central"
"2408","361331","FAYETTE COUNTY MEMORIAL HOSPITAL","WASHINGTON CH","OH","43160","Critical Access Hospitals","Government - Local",3,"Same as the national average","1430 COLUMBUS AVENUE
WASHINGTON CH, OH
",39.547778,-83.425992,"East North Central"
"2409","360172","MERCY REGIONAL MEDICAL CENTER","LORAIN","OH","44053","Acute Care Hospitals","Voluntary non-profit - Private",4,"Below the national average","3700 KOLBE ROAD
LORAIN, OH
",41.436002,-82.235212,"East North Central"
"2410","380060","ADVENTIST MEDICAL CENTER","PORTLAND","OR","97216","Acute Care Hospitals","Voluntary non-profit - Church",3,"Above the national average","10123 SE MARKET STREET
PORTLAND, OR
",45.511537,-122.559093,"Pacific"
